idhh	idperson	idpartner	idmother	idfather	dct	dwt	dag	dec	les	yem	dgn	lhw	dms	loc	yse	yiy	poa	ddi	boa	poa00	yseev 
433	43303	0	43302	43301	0	10	7	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
433	43304	0	43302	43301	0	10	4	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
434	43401	43402	0	0	0	10	28	6	5	0	1	-1	1	5	0	0	0	0	0	0	0
434	43402	43401	0	0	0	10	24	6	6	0	0	-1	1	5	0	0	0	0	0	0	0
435	43501	43502	0	0	0	10	47	0	2	0	1	65	2	1	3044.348	0	0	0	0	0	3044.348
435	43502	43501	0	0	0	10	38	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
435	43503	0	43502	43501	0	10	3	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
436	43601	43602	0	0	0	10	52	4	3	1934.221	0	32	2	3	0	0	0	0	0	0	0
436	43602	43601	0	0	0	10	48	4	3	2067.684	1	40	2	4	0	0	0	0	0	0	0
436	43603	0	43601	43602	0	10	18	6	6	118.7711	1	9	1	9	0	0	0	0	0	0	0
437	43701	0	0	0	0	10	60	0	7	0	0	-1	5	-1	0	0	0	0	0	0	0
437	43702	0	43701	0	0	10	28	0	3	1416.037	1	40	1	7	0	0	0	0	0	0	0
437	43703	0	43701	0	0	10	26	0	2	797.2244	1	30	1	6	0	0	0	0	0	0	0
438	43801	0	0	0	0	10	59	0	4	0	1	-1	5	8	0	0	0	0	0	0	0
438	43802	0	0	43801	0	10	25	6	6	0	1	-1	1	-1	0	0	0	0	0	0	0
439	43901	43902	0	0	0	10	63	0	3	1665.316	1	37	2	3	0	0	0	0	0	0	0
439	43902	43901	0	0	0	10	62	0	4	0	0	-1	2	5	0	0	0	0	0	0	0
440	44001	0	44002	44003	0	10	43	0	2	0	1	50	1	1	10524.76	0	0	0	0	0	10524.76
440	44002	44003	0	0	0	10	68	0	7	0	0	-1	2	-1	0	0	1646.50825	0	1646.50825	1646.50825	0
440	44003	44002	0	0	0	10	83	0	4	0	1	-1	2	-1	0	0	1794.8505	0	1794.8505	1794.8505	0
441	44101	44102	0	0	0	10	36	0	6	218.0105	1	6	1	9	0	0	0	0	0	0	0
441	44102	44101	0	0	0	10	26	0	6	132.034	0	-1	1	5	0	0	0	0	0	0	0
441	44103	0	44102	44101	0	10	3	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
442	44201	44202	0	0	0	10	36	0	3	2729.265	0	33	2	3	0	0	0	0	0	0	0
442	44202	44201	0	0	0	10	40	0	3	5205.621	1	45	2	1	0	0	0	0	0	0	0
442	44203	0	44201	44202	0	10	10	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
442	44204	0	44201	44202	0	10	9	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
443	44301	0	0	0	0	10	59	0	5	198.7331	0	-1	5	8	0	0	0	0	0	0	0
444	44401	0	0	0	0	10	80	0	4	0	0	-1	5	-1	0	0	1449.80725	0	1449.80725	1449.80725	0
445	44501	44502	0	0	0	10	60	0	7	0	1	-1	2	-1	0	0	0	0	0	0	0
445	44502	44501	0	0	0	10	53	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
445	44503	0	44502	44501	0	10	28	0	2	0	1	60	1	8	1989.964	0	0	0	0	0	1989.964
446	44601	44602	0	0	0	10	24	6	3	1440.796	1	13	1	5	0	0	0	0	0	0	0
446	44602	44601	0	0	0	10	25	6	5	885.8922	0	13	1	5	0	0	0	0	0	0	0
447	44701	0	0	0	0	10	86	0	4	0	0	-1	5	-1	0	0	1805.96675	0	1805.96675	1805.96675	0
448	44801	44802	0	0	0	10	62	0	4	0	1	-1	2	7	0	0	0	0	0	0	0
448	44802	44801	0	0	0	10	68	0	7	0	0	-1	2	-1	0	0	2083.819	0	2083.819	2083.819	0
449	44901	0	0	0	0	10	29	0	3	2815.653	1	56	1	8	0	0	0	0	0	0	0
450	45001	45002	45008	45007	0	10	56	0	3	2444.588	1	48	2	3	0	0	0	0	0	0	0
450	45002	45001	0	0	0	10	41	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
450	45003	0	45002	45001	0	10	9	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
450	45004	0	45002	45001	0	10	8	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
450	45005	0	45002	45001	0	10	6	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
450	45006	0	45002	45001	0	10	1	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
450	45007	45008	0	0	0	10	86	0	4	0	1	-1	2	-1	0	0	1820.24725	0	1820.24725	1820.24725	0
450	45008	45007	0	0	0	10	81	0	4	0	0	-1	2	-1	0	0	1968.20475	0	1968.20475	1968.20475	0
451	45101	45102	0	0	0	10	62	0	4	0	1	-1	2	8	0	0	0	0	0	0	0
451	45102	45101	0	0	0	10	57	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
451	45103	0	45102	45101	0	10	27	0	3	1081.924	1	40	1	4	0	0	0	0	0	0	0
452	45201	45202	0	0	0	10	38	0	5	3107.922	1	-1	2	-1	0	0	0	0	0	0	0
452	45202	45201	0	0	0	10	25	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
453	45301	0	0	0	0	10	51	0	3	4890.5	1	65	1	1	0	0	0	0	0	0	0
454	45401	45402	0	0	0	10	42	0	2	0	1	65	2	8	2515.09	0	0	0	0	0	2515.09
454	45402	45401	0	0	0	10	35	0	5	0	0	-1	2	-1	0	0	0	0	0	0	0
454	45403	0	45402	45401	0	10	13	3	6	0	0	-1	1	-1	0	0	0	0	0	0	0
454	45404	0	45402	45401	0	10	12	3	6	0	0	-1	1	-1	0	0	0	0	0	0	0
455	45501	0	0	0	0	10	82	0	2	0	0	35	5	1	777.5897	0	1911.7105	0	1911.7105	1911.7105	777.5897
456	45601	45602	0	0	0	10	63	0	2	0	1	50	2	6	3227.131	0	0	0	0	0	3227.131
456	45602	45601	0	0	0	10	57	0	9	0	0	40	2	6	0	0	0	0	0	0	0
456	45603	0	45602	45601	0	10	27	0	9	0	1	40	1	6	0	0	0	0	0	0	0
457	45701	0	0	0	0	10	24	6	6	0	1	-1	1	-1	0	0	0	0	0	0	0
458	45801	45802	0	0	0	10	58	0	4	0	0	-1	2	5	0	0	0	0	0	0	0
458	45802	45801	0	0	0	10	62	0	7	0	1	-1	2	9	0	0	0	0	0	0	0
459	45901	0	0	0	0	10	86	0	4	0	0	-1	5	-1	0	0	1619.97225	0	1619.97225	1619.97225	0
460	46001	0	0	0	0	10	76	0	4	0	0	-1	5	-1	0	0	1523.4425	0	1523.4425	1523.4425	0
461	46101	46102	0	0	0	10	39	0	4	0	0	-1	2	8	0	0	0	0	0	0	0
461	46102	46101	0	0	0	10	36	0	4	0	1	-1	2	4	0	0	0	0	0	0	0
462	46201	46202	0	0	0	10	57	0	3	1930.486	1	48	2	8	0	0	0	0	0	0	0
462	46202	46201	0	0	0	10	58	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
462	46203	0	46202	46201	0	10	29	0	5	0	0	-1	1	2	0	0	0	0	0	0	0
463	46301	0	0	0	0	10	26	6	6	0	0	-1	1	-1	0	0	0	0	0	0	0
464	46401	46402	0	0	0	10	36	0	3	1453.454	0	37	2	2	0	0	0	0	0	0	0
464	46402	46401	0	0	0	10	40	0	3	2007.368	1	45	2	4	863.4153	0	0	0	0	0	863.4153
464	46403	0	46401	46402	0	10	14	3	6	0	1	-1	1	-1	0	0	0	0	0	0	0
464	46404	0	46401	46402	0	10	8	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
464	46405	0	46401	46402	0	10	3	0	0	0	0	-1	1	-1	0	0	0	0	0	0	0
465	46501	46502	0	0	0	10	43	0	2	0	1	40	2	7	2732.754	0	0	0	0	0	2732.754
465	46502	46501	0	0	0	10	39	0	2	0	0	84	2	7	683.719	0	0	0	0	0	683.719
465	46503	0	46502	46501	0	10	16	4	6	0	0	-1	1	-1	0	0	0	0	0	0	0
466	46601	0	0	0	0	10	25	0	3	2082.308	1	37	1	9	0	0	0	0	0	0	0
467	46701	46702	0	0	0	10	56	0	2	0	1	60	2	7	2542.411	0	0	0	0	0	2542.411
467	46702	46701	0	0	0	10	31	0	9	0	0	50	2	4	0	0	0	0	0	0	0
467	46703	0	46702	46701	0	10	2	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
468	46801	46802	0	0	0	10	39	0	3	2429.458	1	38	2	7	0	0	0	0	0	0	0
468	46802	46801	0	0	0	10	35	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
468	46803	0	46802	46801	0	10	15	4	6	0	1	-1	1	-1	0	0	0	0	0	0	0
468	46804	0	46802	46801	0	10	11	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
469	46901	0	0	0	0	10	37	0	3	2500.146	0	24	1	7	0	0	0	0	0	0	0
469	46902	0	46901	0	0	10	11	2	6	0	0	-1	1	-1	0	0	0	0	0	0	0
470	47001	0	0	0	0	10	26	0	5	621.4447	0	20	1	5	0	0	0	0	0	0	0
471	47101	0	0	0	0	10	58	0	3	0	0	35	4	2	0	0	0	0	0	0	0
472	47201	0	0	0	0	10	71	0	4	0	0	-1	2	-1	0	0	1694.06625	0	1694.06625	1694.06625	0
473	47301	0	0	0	0	10	77	0	4	0	0	-1	5	-1	0	0	1911.232	0	1911.232	1911.232	0
473	47302	0	0	0	0	10	75	0	4	0	0	-1	1	-1	0	0	2077.282	0	2077.282	2077.282	0
474	47401	47402	0	0	0	10	25	0	2	0	1	65	2	8	3390.11	0	0	0	0	0	3390.11
474	47402	47401	0	0	0	10	22	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
475	47501	47502	0	0	0	10	35	0	2	0	1	50	2	2	3357.874	0	0	0	0	0	3357.874
475	47502	47501	0	0	0	10	34	0	7	1510.357	0	-1	2	-1	0	0	0	0	0	0	0
475	47503	0	47502	47501	0	10	5	2	0	0	1	-1	1	-1	0	0	0	0	0	0	0
475	47504	0	47502	47501	0	10	2	0	0	0	0	-1	1	-1	0	0	0	0	0	0	0
476	47601	47602	0	0	0	10	67	6	7	0	0	-1	2	4	0	0	1757.24375	0	1757.24375	1757.24375	0
476	47602	47601	0	0	0	10	66	6	3	3018.95	1	37	2	2	0	0	1854.0485	0	1854.0485	1854.0485	0
477	47701	47702	0	0	0	10	47	0	3	2564.932	1	37	2	7	0	0	0	0	0	0	0
477	47702	47701	0	0	0	10	45	0	3	2292.265	0	37	2	4	0	0	0	0	0	0	0
478	47801	47802	0	0	0	10	33	0	3	1623.355	1	40	2	7	0	0	0	0	0	0	0
478	47802	47801	0	0	0	10	23	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
478	47803	0	47802	47801	0	10	4	0	0	0	0	-1	1	-1	0	0	0	0	0	0	0
478	47804	0	47802	47801	0	10	2	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
479	47901	47902	0	0	0	10	41	0	2	0	1	40	2	2	5267.523	0	0	0	0	0	5267.523
479	47902	47901	0	0	0	10	38	0	9	0	0	40	2	2	0	0	0	0	0	0	0
479	47903	0	47902	47901	0	10	12	3	6	0	1	-1	1	-1	0	0	0	0	0	0	0
480	48001	0	0	0	0	10	68	0	4	0	1	-1	5	-1	0	0	1821.25625	0	1821.25625	1821.25625	0
481	48101	0	0	0	0	10	52	0	5	143.735	0	-1	2	9	0	0	0	0	0	0	0
481	48102	0	48101	0	0	10	24	0	3	1354.049	0	40	1	9	0	0	0	0	0	0	0
481	48103	0	48101	0	0	10	19	6	6	0	1	-1	1	-1	0	0	0	0	0	0	0
482	48201	48202	0	0	0	10	36	0	3	2081.357	1	35	2	2	0	0	0	0	0	0	0
482	48202	48201	0	0	0	10	31	0	3	922.9323	0	40	2	1	0	0	0	0	0	0	0
482	48203	0	48202	48201	0	10	6	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
483	48301	0	0	0	0	10	72	0	4	0	1	-1	5	-1	0	0	1600.2795	0	1600.2795	1600.2795	0
484	48401	48402	0	0	0	10	56	0	2	0	1	45	2	7	1508.241	0	0	0	0	0	1508.241
484	48402	48401	0	0	0	10	46	0	4	0	0	-1	2	3	0	0	0	0	0	0	0
484	48403	0	48402	48401	0	10	27	0	5	0	0	-1	1	-1	0	0	0	0	0	0	0
484	48404	0	48402	48401	0	10	23	0	3	1131.918	0	40	1	-1	0	0	0	0	0	0	0
485	48501	48502	0	0	0	10	45	0	3	1971.134	1	37	2	5	0	0	0	0	0	0	0
485	48502	48501	0	0	0	10	45	0	3	2404.487	0	34	2	3	0	0	0	0	0	0	0
485	48503	0	48502	48501	0	10	17	4	6	137.3175	0	-1	1	5	0	0	0	0	0	0	0
485	48504	0	48502	48501	0	10	11	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
486	48601	48602	0	0	0	10	58	0	3	3196.769	1	37	2	8	0	0	0	0	0	0	0
486	48602	48601	0	0	0	10	52	0	3	1505.589	0	26	2	9	0	0	0	0	0	0	0
487	48701	0	0	0	0	10	70	0	3	3167.999	1	29	1	7	0	0	1944.1105	0	1944.1105	1944.1105	0
488	48801	0	0	0	0	10	81	0	4	0	0	-1	5	-1	0	0	2072.8115	0	2072.8115	2072.8115	0
489	48901	0	0	0	0	10	80	0	4	0	0	-1	5	-1	0	0	1669.43325	0	1669.43325	1669.43325	0
490	49001	49002	0	0	0	10	40	0	3	2379.56	1	25	2	2	2172.71	0	0	0	0	0	2172.71
490	49002	49001	0	0	0	10	34	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
490	49003	0	49002	49001	0	10	11	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
490	49004	0	49002	49001	0	10	7	2	6	0	1	-1	1	-1	0	0	0	0	0	0	0
491	49101	0	0	0	0	10	70	0	4	0	1	-1	1	9	0	0	1799.737	0	1799.737	1799.737	0
492	49201	0	0	0	0	10	62	0	7	0	1	-1	5	-1	0	0	0	0	0	0	0
493	49301	49302	0	0	0	10	31	0	3	3002.486	1	60	2	4	0	0	0	0	0	0	0
493	49302	49301	0	0	0	10	33	0	7	0	0	-1	2	3	0	0	0	0	0	0	0
493	49303	0	49302	49301	0	10	4	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
494	49401	49402	0	0	0	10	57	0	2	0	1	50	1	7	254.4724	0	0	0	0	0	254.4724
494	49402	49401	0	0	0	10	39	0	3	1440.666	0	37	1	8	0	0	0	0	0	0	0
494	49403	0	49402	49401	0	10	19	4	6	0	0	-1	1	-1	0	0	0	0	0	0	0
495	49501	49502	0	0	0	10	76	0	4	0	1	-1	2	9	0	0	1833.745	0	1833.745	1833.745	0
495	49502	49501	0	0	0	10	68	0	4	0	0	-1	2	4	0	0	1295.917	0	1295.917	1295.917	0
496	49601	49602	0	0	0	10	57	0	3	2065.864	1	35	2	7	0	0	0	0	0	0	0
496	49602	49601	0	0	0	10	54	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
496	49603	0	49602	49601	0	10	19	6	6	0	0	-1	1	-1	0	0	0	0	0	0	0
496	49604	0	0	49605	0	10	13	3	6	0	0	-1	1	-1	0	0	0	0	0	0	0
496	49605	0	49602	49601	0	10	29	0	3	1816.862	1	35	3	9	0	0	0	0	0	0	0
497	49701	0	0	0	0	10	24	6	6	0	1	-1	1	9	0	0	0	0	0	0	0
498	49801	0	0	0	0	10	34	0	3	0	0	37	1	4	0	0	0	0	0	0	0
499	49901	0	0	0	0	10	26	6	5	673.526	1	37	1	2	0	0	0	0	0	0	0
500	50001	50002	50007	50006	0	10	31	0	2	0	1	70	2	6	558.1688	0	0	0	0	0	558.1688
500	50002	50001	0	0	0	10	24	0	7	0	0	-1	2	-1	0	0	0	0	0	0	0
500	50003	0	50002	50001	0	10	5	2	0	0	0	-1	1	-1	0	0	0	0	0	0	0
500	50004	0	50002	50001	0	10	3	0	0	0	1	-1	1	-1	0	0	0	0	0	0	0
500	50005	0	50002	50001	0	10	1	0	0	0	0	-1	1	-1	0	0	0	0	0	0	0
500	50006	50007	0	0	0	10	68	0	4	0	1	-1	2	6	0	0	2099.61325	0	2099.61325	2099.61325	0
500	50007	50006	0	0	0	10	62	0	7	0	0	-1	2	6	0	0	0	0	0	0	0
